RespondentID,Have you seen any of the 6 films in the Star Wars franchise?,Do you consider yourself to be a fan of the Star Wars film franchise?,Which of the following Star Wars films have you seen? Please select all that apply,Respondents who watched The Phantom Menace,Respondents who watched Attack of the Clones,Respondents who watched Revenge of the Sith,Respondents who watched A New Hope,Respondents who watched The Empire Strikes Back,Respondents who watched Return of the Jedi,Please rank the Star Wars films in order of preference with 1 being your favorite film in the franchise and 6 being your least favorite film.,Rank_Star Wars: Episode I  The Phantom Menace,Rank_Star Wars: Episode II  Attack of the Clones,Rank_Star Wars: Episode III  Revenge of the Sith,Rank_Star Wars: Episode IV  A New Hope,Rank_Star Wars: Episode V The Empire Strikes Back,Rank_Star Wars: Episode VI Return of the Jedi,"Please state whether you view the following characters favorably, unfavorably, or are unfamiliar with him/her.",Han Solo,Luke Skywalker,Princess Leia Organa,Anakin Skywalker,Obi Wan Kenobi,Emperor Palpatine,Darth Vader,Lando Calrissian,Boba Fett,C-3P0,R2 D2,Jar Jar Binks,Padme Amidala,Yoda,Which character shot first?,Are you familiar with the Expanded Universe?,Do you consider yourself to be a fan of the Expanded Universe?,Do you consider yourself to be a fan of the Star Trek franchise?,Gender,Age,Household Income,Education,Location (Census Region),missing
3290279732,1,0,6,1,2,3,4,5,6,,4,5,6,3,1,2,,5,5,5,4,4,4,4,4,4,4,4,4,4,4,1,0,-1,0,0,2,3,2,3,1
3290269777,1,0,6,1,2,3,4,5,6,,5,3,6,4,1,2,,6,6,6,6,6,4,6,5,5,6,6,4,4,6,1,1,0,0,1,4,3,5,4,0
3290268027,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,4,-1,4,1,31
3290266084,1,1,6,1,2,3,4,5,6,,2,3,6,1,4,5,,6,6,6,4,6,4,6,4,-1,6,6,-1,-1,2,3,0,-1,1,0,4,-1,5,9,5
3290262568,1,0,6,1,2,3,4,5,6,,1,4,5,6,2,3,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,0,-1,0,0,3,2,5,1,1
3290257673,1,0,6,1,2,3,4,5,6,,3,4,6,5,1,2,,6,6,5,5,6,4,3,4,4,5,6,5,4,3,3,0,-1,0,0,3,3,3,1,1
3290249464,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,35
3290248279,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,4,4,5,9,30
3290248167,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36
3290229579,1,0,2,-1,-1,-1,-1,5,6,,3,4,5,6,2,1,,6,6,6,5,6,4,6,1,1,6,6,1,1,6,3,0,-1,0,1,4,-1,3,6,6
3290227264,1,1,6,1,2,3,4,5,6,,5,3,6,4,1,2,,6,6,6,6,6,2,2,4,3,6,6,4,3,6,2,0,-1,1,0,3,3,3,7,1
3290225128,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,4,3,4,9,30
3290223393,1,1,6,1,2,3,4,5,6,,2,3,5,4,1,6,,6,6,6,6,6,6,6,6,5,6,6,6,5,6,3,0,-1,1,1,4,2,3,3,1
3290216970,1,1,6,1,2,3,4,5,6,,5,6,4,2,1,3,,6,6,6,3,6,2,5,4,4,6,6,3,5,6,2,0,-1,0,1,1,1,4,5,1
3290213089,1,1,6,1,2,3,4,5,6,,4,5,6,1,2,3,,6,6,6,3,6,3,6,6,6,6,6,1,3,5,2,1,0,0,0,3,2,4,1,0
3290210801,1,1,6,1,2,3,4,5,6,,4,5,6,3,1,2,,6,6,5,6,6,5,6,6,5,6,6,3,6,6,2,1,0,1,0,3,-1,5,8,1
3290209773,1,1,4,1,-1,-1,4,5,6,,6,4,5,3,2,1,,6,6,6,4,6,1,3,1,1,6,6,1,1,6,3,0,-1,1,1,4,-1,3,3,4
3290209744,1,1,6,1,2,3,4,5,6,,6,5,4,2,1,3,,6,6,6,2,6,5,6,6,6,3,3,2,3,5,2,1,1,1,0,1,3,3,7,0
3290206907,1,0,4,1,-1,-1,4,5,6,,6,4,5,3,1,2,,5,5,4,2,4,6,6,4,6,3,3,2,2,5,3,0,-1,1,0,2,2,3,7,3
3290203063,1,1,6,1,2,3,4,5,6,,2,3,4,6,5,1,,6,6,6,6,6,2,2,6,4,6,6,5,5,5,3,0,-1,1,0,3,5,4,5,1
3290201752,1,0,1,-1,-1,-1,-1,-1,6,,3,4,5,6,2,1,,6,6,6,1,6,1,2,1,6,6,-1,1,1,6,2,0,-1,0,1,4,5,2,6,7
3290196296,1,0,2,1,2,-1,-1,-1,-1,,2,1,3,4,5,6,,6,6,6,6,6,6,5,5,5,6,6,5,5,5,1,0,-1,0,1,3,3,3,8,5
3290193368,1,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36
3290191566,1,1,5,1,2,3,-1,5,6,,4,5,1,6,2,3,,6,6,6,6,6,6,6,4,4,6,6,5,6,6,3,0,-1,1,1,2,1,3,7,2
3290188213,1,1,6,1,2,3,4,5,6,,2,5,6,4,1,3,,6,6,6,2,6,2,3,4,5,6,6,2,5,6,2,1,1,1,0,1,-1,4,2,1
3290185244,1,0,2,1,-1,-1,-1,5,-1,,1,3,4,5,2,6,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,-1,0,1,1,3,4,7,5
3290184813,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36
3290182531,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,4,3,3,3,30
3290180442,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,4,-1,3,7,31
3290176915,1,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36
3290176563,1,1,6,1,2,3,4,5,6,,4,1,5,6,3,2,,6,6,3,3,6,1,6,1,6,6,6,4,5,6,2,1,0,1,1,1,3,3,6,0
3290174629,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,4,4,5,4,30
3290174048,1,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36
3290173775,1,1,6,1,2,3,4,5,6,,1,2,3,4,5,6,,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,1,1,1,1,4,3,3,8,0
3290173176,1,1,6,1,2,3,4,5,6,,6,5,4,2,1,3,,6,6,6,2,6,6,6,6,5,5,5,2,2,5,2,1,0,0,0,1,2,5,7,0
3290167473,1,0,1,-1,-1,-1,-1,5,-1,,3,4,5,1,2,6,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,-1,0,0,4,5,4,6,6
3290164098,1,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36
3290159455,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,4,1,2,7,30
3290159056,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,4,2,1,6,30
3290157529,1,1,6,1,2,3,4,5,6,,2,1,3,4,5,6,,5,5,5,5,6,2,3,4,2,5,6,4,5,5,3,0,-1,1,1,1,4,4,6,1
3290149698,1,1,6,1,2,3,4,5,6,,5,4,6,3,2,1,,6,6,6,6,6,4,6,6,5,-1,-1,4,4,6,1,0,-1,0,1,2,1,5,7,3
3290148834,1,0,2,-1,-1,3,-1,-1,6,,3,4,1,5,6,2,,4,5,5,5,5,1,5,1,1,5,5,6,6,5,3,0,-1,0,1,1,2,3,6,5
3290145517,1,1,6,1,2,3,4,5,6,,4,6,5,1,2,3,,6,6,6,5,6,4,6,1,1,6,6,6,5,6,3,0,-1,1,0,3,3,4,1,1
3290142232,1,1,6,1,2,3,4,5,6,,4,6,1,2,5,3,,6,6,6,5,6,4,5,5,4,5,5,2,6,6,2,0,-1,1,0,1,3,4,3,1
3290139192,1,1,5,1,2,3,-1,5,6,,1,2,3,6,4,5,,6,6,6,6,6,3,1,5,1,6,6,3,6,6,2,1,0,1,0,4,3,5,4,1
3290137793,1,1,6,1,2,3,4,5,6,,3,4,5,6,1,2,,6,6,6,5,5,-1,2,5,2,5,5,4,5,6,1,0,-1,1,1,4,-1,3,1,3
3290128978,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,1,5,6,30
3290128468,1,1,2,1,2,-1,-1,-1,-1,,1,2,3,4,5,6,,6,6,6,6,6,1,2,1,1,1,6,1,1,6,3,0,-1,1,1,4,3,5,9,5
3290127670,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,4,3,3,7,30
3290125801,1,0,4,1,2,3,-1,5,-1,,2,3,4,5,1,6,,6,6,6,6,6,5,6,5,5,6,6,4,4,6,2,1,0,0,0,4,5,5,1,2
3290125784,1,1,6,1,2,3,4,5,6,,5,6,3,2,1,4,,6,6,6,5,6,5,6,5,4,5,6,2,3,5,2,1,0,1,0,2,3,3,1,0
3290125550,1,1,6,1,2,3,4,5,6,,6,1,3,2,4,5,,6,6,6,6,-1,6,6,6,6,6,6,6,6,6,2,1,1,0,0,1,2,2,1,1
3290125357,1,1,6,1,2,3,4,5,6,,6,4,5,1,2,3,,6,6,6,6,6,2,2,5,3,6,6,5,6,6,2,0,-1,1,0,2,3,2,3,1
3290124259,1,0,5,1,-1,3,4,5,6,,2,3,4,1,5,6,,6,6,6,6,6,4,6,5,5,5,5,5,5,6,3,0,-1,0,0,1,5,2,5,2
3290116629,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,4,-1,5,5,31
3290116182,1,1,2,-1,-1,-1,-1,5,6,,4,5,3,6,1,2,,6,6,6,6,6,4,6,4,4,6,6,4,4,6,3,0,-1,1,1,2,4,4,4,5
3290109779,1,1,4,1,-1,-1,4,5,6,,4,5,6,1,2,3,,6,6,6,5,6,4,5,4,4,5,5,3,5,6,2,0,-1,0,0,2,3,3,6,3
3290103593,1,1,4,1,-1,-1,4,5,6,,4,5,6,2,1,3,,6,5,5,5,6,1,2,5,2,5,5,2,5,6,1,0,-1,1,1,3,1,4,6,3
3290099797,1,1,6,1,2,3,4,5,6,,3,4,5,6,1,2,,6,5,5,5,5,3,3,1,1,5,6,5,5,6,1,0,-1,0,1,2,4,3,5,1
3290097546,1,1,2,-1,-1,-1,-1,5,6,,3,4,5,6,2,1,,6,6,6,5,6,4,2,6,1,6,6,5,1,6,1,0,-1,1,0,4,-1,5,1,6
3290097268,1,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36
3290095220,1,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36
3290094384,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,4,2,3,1,30
3290083352,1,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36
3290082468,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,4,3,30
3290081504,1,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36
3290081040,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,2,3,6,30
3290076587,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,3,2,2,9,30
3290071379,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,4,3,3,5,30
3290070395,1,0,6,1,2,3,4,5,6,,6,4,5,3,2,1,,6,6,6,5,6,4,4,6,4,6,6,4,4,6,1,1,0,0,1,4,3,3,9,0
3290068892,1,0,2,1,2,-1,-1,-1,-1,,1,2,3,4,5,6,,6,5,5,4,5,4,2,4,4,5,6,3,4,5,3,0,-1,0,1,4,3,5,4,5
3290068765,1,1,6,1,2,3,4,5,6,,6,4,5,2,1,3,,6,5,6,5,5,2,5,4,5,4,4,4,6,5,1,1,0,1,0,3,4,3,7,0
3290063543,1,0,3,-1,-1,-1,4,5,6,,4,6,5,3,2,1,,6,6,6,6,5,5,4,6,4,6,6,5,5,-1,3,0,-1,0,1,4,4,3,7,5
3290062936,1,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36
3290061815,1,1,6,1,2,3,4,5,6,,4,5,6,1,2,3,,6,6,6,5,6,2,6,5,2,5,2,2,6,6,2,0,-1,1,0,4,3,5,6,1
3290058506,1,0,4,1,2,3,-1,5,-1,,2,3,4,5,1,6,,6,6,6,4,6,4,4,4,4,6,6,4,4,6,3,0,-1,0,1,4,2,3,1,3
3290058216,1,1,6,1,2,3,4,5,6,,2,3,1,4,5,6,,6,6,6,6,4,1,6,1,4,6,6,6,5,6,3,0,-1,0,1,2,3,2,7,1
3290050695,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,35
3290049932,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3,2,3,9,30
3290049231,1,0,3,-1,-1,-1,4,5,6,,4,5,6,1,2,3,,5,5,5,5,5,1,2,1,1,6,6,4,1,6,3,0,-1,0,0,3,2,5,5,4
3290048884,1,1,6,1,2,3,4,5,6,,5,4,2,1,3,6,,5,6,5,5,6,6,6,4,4,5,5,3,5,6,2,1,0,0,0,3,-1,3,9,1
3290047842,1,1,6,1,2,3,4,5,6,,6,5,3,4,1,2,,6,6,6,6,6,2,5,5,6,5,5,2,5,6,1,0,-1,1,0,2,4,4,5,1
3290047689,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,4,-1,3,4,31
3290047483,1,1,4,1,2,-1,-1,5,6,,2,3,4,5,6,1,,6,6,6,6,6,5,5,4,4,6,6,5,5,6,1,1,0,1,0,3,2,3,8,2
3290046627,1,1,6,1,2,3,4,5,6,,6,5,4,3,2,1,,6,5,6,3,6,3,6,5,4,5,6,2,3,6,2,1,1,1,1,1,2,4,9,0
3290042369,1,1,2,-1,-1,-1,-1,5,6,,3,4,5,6,1,2,,6,6,6,1,6,1,6,6,6,6,6,6,1,6,3,0,-1,0,1,4,4,5,6,5
3290038794,1,1,5,1,2,3,-1,5,6,,3,4,5,6,1,2,,6,6,6,6,6,-1,2,5,2,6,6,4,4,6,2,0,-1,0,1,3,5,5,5,3
3290034196,1,0,2,-1,2,-1,-1,-1,6,,3,2,4,5,6,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,-1,0,1,1,-1,3,9,6
3290032864,1,1,3,1,-1,-1,-1,5,6,,3,4,5,6,1,2,,6,5,6,5,5,1,6,4,4,5,5,4,1,6,3,0,-1,0,0,3,4,5,1,4
3290029531,1,1,3,-1,-1,-1,4,5,6,,2,3,4,1,5,6,,5,6,6,5,6,4,5,5,4,6,6,4,4,-1,3,0,-1,1,1,4,4,3,7,5
3290024333,1,1,6,1,2,3,4,5,6,,4,5,6,1,2,3,,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,1,1,1,0,4,2,3,4,0
3290022302,1,0,3,-1,-1,-1,4,5,6,,4,5,6,1,2,3,,3,4,6,4,6,4,5,4,5,5,5,4,4,5,2,1,0,0,0,1,2,4,6,3
3290019869,1,0,3,1,-1,-1,-1,5,6,,2,4,5,6,1,3,,6,6,6,1,1,1,3,1,1,5,5,1,1,5,1,0,-1,0,0,4,2,4,8,4
3290019779,1,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36
3290018381,1,1,6,1,2,3,4,5,6,,4,6,5,3,1,2,,6,6,6,6,6,2,2,5,3,6,6,3,6,6,2,0,-1,1,1,4,2,5,1,1
3290017901,1,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36
3290014606,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,4,-1,5,3,31
3290013239,1,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36
3290011286,1,1,3,1,-1,-1,-1,5,6,,3,4,5,6,1,2,,6,6,6,6,6,1,5,6,1,6,6,6,1,6,3,0,-1,1,1,3,-1,5,7,5
3290010419,1,0,4,1,-1,-1,4,5,6,,3,4,5,6,1,2,,5,5,4,4,4,4,4,3,3,2,2,3,3,2,3,0,-1,0,0,4,4,5,3,3
3290008538,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,4,-1,3,7,31
3290005674,1,1,6,1,2,3,4,5,6,,1,2,3,5,6,4,,5,6,3,2,3,2,2,2,2,4,4,4,2,3,1,1,1,1,1,4,1,3,4,0
3290002601,1,1,6,1,2,3,4,5,6,,2,6,3,1,5,4,,5,5,5,5,5,3,2,4,4,6,6,6,5,6,3,0,-1,0,1,1,1,5,1,1
3289997713,1,1,6,1,2,3,4,5,6,,4,5,6,1,2,3,,6,6,6,6,6,4,3,5,4,6,6,4,4,6,3,0,-1,1,0,4,3,4,4,1
3289997196,1,1,6,1,2,3,4,5,6,,6,3,4,5,1,2,,6,6,6,5,6,2,2,5,5,5,5,2,5,5,2,1,1,1,0,3,-1,4,1,1
3289996800,1,1,6,1,2,3,4,5,6,,4,3,5,2,6,1,,6,6,6,5,6,1,3,5,2,6,6,2,4,6,2,0,-1,0,1,1,1,4,5,1
3289996025,1,1,6,1,2,3,4,5,6,,6,4,5,3,2,1,,6,6,6,6,6,4,6,6,6,6,6,2,6,6,1,1,1,1,1,2,4,5,6,0
3289995352,1,0,6,1,2,3,4,5,6,,2,3,4,5,1,6,,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,0,0,1,4,2,4,2,0
3289993284,1,0,2,-1,-1,-1,-1,5,6,,3,4,5,6,1,2,,6,6,6,6,6,1,2,1,1,6,6,1,1,6,3,0,-1,0,1,2,3,5,7,5
3289991708,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,1,2,6,30
3289989311,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,1,2,7,30
3289988393,1,0,6,1,2,3,4,5,6,,2,3,4,5,1,6,,6,6,6,6,6,5,6,5,5,-1,6,5,5,5,1,1,0,0,1,4,3,3,6,1
3289987865,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,3,-1,5,9,31
3289986698,1,0,1,-1,-1,-1,4,-1,-1,,2,3,4,1,5,6,,4,5,6,4,4,3,4,4,1,1,6,1,1,5,3,0,-1,0,1,4,4,3,2,6
3289985995,1,0,2,-1,-1,-1,-1,5,6,,3,4,5,6,1,2,,6,6,6,6,6,6,6,5,5,6,6,5,5,6,3,0,-1,0,0,4,3,3,6,5
3289980534,1,1,6,1,2,3,4,5,6,,1,2,5,6,4,3,,6,6,6,5,6,1,6,4,1,6,6,4,4,6,3,0,-1,0,1,4,-1,5,5,2
3289973506,1,1,6,1,2,3,4,5,6,,4,5,3,6,2,1,,6,5,6,5,6,4,6,5,4,6,6,3,4,6,3,0,-1,1,1,2,-1,5,6,2
3289972382,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,4,1,3,6,30
3289971452,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,4,3,3,3,30
3289971256,1,0,6,1,2,3,4,5,6,,5,6,3,4,2,1,,6,6,6,5,5,4,6,5,6,6,6,4,4,6,3,0,-1,0,0,2,-1,4,1,2
3289963393,1,1,3,1,-1,-1,-1,5,6,,3,2,4,5,6,1,,6,6,6,6,6,1,2,1,1,6,6,1,1,6,3,0,-1,0,1,4,5,4,4,4
3289962839,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,-1,-1,1,32
3289962614,1,1,6,1,2,3,4,5,6,,4,5,6,1,3,2,,6,6,6,6,6,5,3,3,3,6,6,4,6,6,1,1,1,1,0,4,3,5,8,0
3289956408,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,4,2,3,1,30
3289955364,1,1,6,1,2,3,4,5,6,,4,5,6,2,3,1,,6,5,5,4,6,4,5,3,5,5,5,3,4,6,2,0,-1,1,0,3,3,3,3,1
3289952496,1,1,6,1,2,3,4,5,6,,5,2,3,4,6,1,,4,4,4,4,4,4,4,4,4,4,4,5,4,4,3,1,0,1,0,2,3,3,5,0
3289951011,1,0,5,-1,2,3,4,5,6,,4,5,6,3,1,2,,6,6,6,4,6,5,5,4,4,6,6,4,4,6,2,0,-1,1,1,4,3,4,1,2
3289949516,1,0,3,1,-1,-1,-1,5,6,,3,4,5,6,1,2,,6,6,6,6,6,4,6,1,1,6,6,3,4,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,12
3289949409,1,1,3,-1,-1,-1,4,5,6,,4,5,6,2,3,1,,6,6,6,4,6,1,6,6,6,6,6,6,1,6,2,0,-1,1,0,2,3,4,8,4
3289943405,1,0,3,-1,-1,-1,4,5,6,,5,6,1,2,4,3,,6,6,6,5,6,4,5,5,3,6,3,5,4,6,2,0,-1,0,0,4,3,5,4,4
3289943097,1,0,4,1,-1,-1,4,5,6,,4,5,6,2,3,1,,6,6,6,4,6,4,2,6,1,6,6,1,5,6,2,0,-1,0,1,3,3,5,3,3
3289942520,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,3,4,1,30
3289933137,1,0,1,1,-1,-1,-1,-1,-1,,1,2,3,4,5,6,,6,6,6,1,1,-1,2,1,1,6,6,5,1,5,3,0,-1,0,1,4,2,3,6,7
3289927404,1,0,4,1,-1,-1,4,5,6,,4,5,6,1,2,3,,6,6,6,6,6,1,4,5,1,6,6,1,1,6,3,0,-1,0,1,4,-1,5,6,4
3289924943,1,1,2,-1,-1,-1,-1,5,6,,3,4,5,6,1,2,,6,6,6,6,6,4,4,4,3,6,6,3,4,6,1,1,1,1,1,3,5,4,9,4
3289923980,1,1,6,1,2,3,4,5,6,,6,5,4,2,1,3,,6,6,6,4,5,2,4,5,4,5,5,2,4,6,2,1,0,1,1,3,3,5,6,0
3289920249,1,1,6,1,2,3,4,5,6,,5,4,6,1,2,3,,6,6,6,5,6,5,5,1,5,6,6,5,6,6,3,0,-1,0,1,1,5,4,7,1
